date,expiration,strike,bid,ask,vol,delta,gamma,theta,vega,rho,TTE,act_symbol_AAL,act_symbol_AAP,act_symbol_AAPL,act_symbol_ABBV,act_symbol_ABC,act_symbol_ABMD,act_symbol_ABT,act_symbol_ACN,act_symbol_ADBE,act_symbol_ADI,act_symbol_ADM,act_symbol_ADP,act_symbol_ADS,act_symbol_ADSK,act_symbol_AEE,act_symbol_AEP,act_symbol_AES,act_symbol_AFL,act_symbol_AGN,call_put_Put
2019-02-09,2019-03-15,0.15333333333333332,0.08994197292069632,0.08736632227659959,0.40131878126421094,0.8573500000000001,0.05939177101967799,0.92375,0.19026020529959417,0.5323581560283689,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-09,2019-03-15,0.15333333333333332,0.022243713733075432,0.022657241254304874,0.38358344702137326,0.359,0.06129994036970781,0.9358333333333333,0.19193124850799714,0.38497340425531923,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-09,2019-03-15,0.15999999999999998,0.05783365570599613,0.056552474170744965,0.3635743519781719,0.78895,0.07262969588550984,0.9189583333333333,0.2191453807591311,0.5139627659574469,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-09,2019-03-15,0.15999999999999998,0.03926499032882011,0.03788290737719775,0.3578899499772623,0.28785,0.07418008348240906,0.9297916666666667,0.2186679398424445,0.3656914893617022,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-09,2019-03-15,0.16666666666666666,0.033655705996131526,0.03317020119630233,0.3376534788540244,0.71,0.07561121049493143,0.92375,0.21890666030078781,0.4913563829787235,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-09,2019-03-15,0.16666666666666666,0.06189555125725338,0.06108392242160594,0.330150068212824,0.20689999999999997,0.07799642218246869,0.9347916666666667,0.21938410121747434,0.3477393617021277,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-09,2019-03-15,0.1733333333333333,0.01644100580270793,0.01595069784303063,0.29968167348794894,0.63085,0.06726296958855098,0.94125,0.1821437097159227,0.46764184397163133,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-09,2019-03-15,0.1733333333333333,0.09381044487427465,0.09099148087728838,0.3087767166894042,0.12855,0.06857483601669648,0.95,0.18548579613272861,0.3386524822695036,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-09,2019-03-15,0.18,0.006963249516441005,0.007069059271343121,0.2833105957253297,0.57045,0.04758497316636851,0.96125,0.12508952017187874,0.4494680851063831,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-09,2019-03-15,0.18,0.13249516441005801,0.12814935653434836,0.2944520236471122,0.06659999999999999,0.050208706022659505,0.9695833333333334,0.12389591788016234,0.3464095744680852,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-09,2019-03-15,0.18666666666666665,0.0027079303675048355,0.002718868950516585,0.27830832196452926,0.53375,0.02802623732856291,0.9777083333333333,0.07304846025304369,0.4379432624113476,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-09,2019-03-15,0.18666666666666665,0.17698259187620888,0.17165125974261372,0.33674397453387894,0.037349999999999994,0.03375074537865235,0.9797916666666666,0.08259727858677489,0.36059397163120577,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-09,2019-02-22,0.041333333333333326,0.10541586073500966,0.10096066702918252,0.5532060027285128,0.9961,0.010137149672033394,0.9916666666666667,0.0035808068751492007,0.453235815602837,0.16666666666666669,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-09,2019-02-22,0.041333333333333326,0.0,0.000362515860068878,0.6634834015461573,0.49185,0.01693500298151461,0.9914583333333333,0.006922893291955121,0.4270833333333334,0.16666666666666669,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-09,2019-02-22,0.04666666666666667,0.06866537717601547,0.06561537067246692,0.5379718053660754,0.969,0.059033989266547404,0.973125,0.020529959417522083,0.453235815602837,0.16666666666666669,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-09,2019-02-22,0.04666666666666667,0.0017408123791102512,0.001631321370309951,0.6246020918599362,0.4592,0.06571258199165177,0.9695833333333334,0.025304368584387685,0.4248670212765958,0.16666666666666669,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-09,2019-02-22,0.04933333333333333,0.05164410058027079,0.049302156969367406,0.5397908140063664,0.93155,0.10554561717352415,0.9554166666666667,0.036762950584865124,0.45168439716312064,0.16666666666666669,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
